iso3,pais,ano,valor
LCN,América Latina e Caribe,1998,-43.3062996338115
LCN,América Latina e Caribe,1999,-38.9866596370526
LCN,América Latina e Caribe,2000,-41.1899633840794
LCN,América Latina e Caribe,2001,-44.2116950612157
LCN,América Latina e Caribe,2002,-40.2225418502417
LCN,América Latina e Caribe,2003,-41.604147120084
LCN,América Latina e Caribe,2004,-43.2899114756314
LCN,América Latina e Caribe,2005,-43.5361880048173
LCN,América Latina e Caribe,2006,-40.4547860955825
LCN,América Latina e Caribe,2007,-34.762365453852
LCN,América Latina e Caribe,2008,-32.0920222937341
LCN,América Latina e Caribe,2009,-32.0852499349018
LCN,América Latina e Caribe,2010,-27.705957096568
LCN,América Latina e Caribe,2011,-27.5311919529255
LCN,América Latina e Caribe,2012,-23.5769963137994
LCN,América Latina e Caribe,2013,-19.1083962145864
LCN,América Latina e Caribe,2014,-20.3198085687659
LCN,América Latina e Caribe,2015,-18.2704722350089
LCN,América Latina e Caribe,2016,-18.0503779626785
LCN,América Latina e Caribe,2017,-17.048438663113
LCN,América Latina e Caribe,2018,-12.6821006220015
LCN,América Latina e Caribe,2019,-8.12133402201264
LCN,América Latina e Caribe,2020,-12.2047397948349
LCN,América Latina e Caribe,2021,-3.6677514483375
LCN,América Latina e Caribe,2022,-2.84911460978662
LCN,América Latina e Caribe,2023,-4.96039676640709
PAN,Panamá,1990,166.540114381725
PAN,Panamá,1991,175.204408369945
PAN,Panamá,1992,171.563801590307
PAN,Panamá,1993,173.10241855556
PAN,Panamá,1994,177.974117388275
PAN,Panamá,1995,172.647051741988
PAN,Panamá,1996,172.264903347903
PAN,Panamá,1997,184.775330205546
PAN,Panamá,1998,176.679424943988
PAN,Panamá,1999,173.999280125788
PAN,Panamá,2000,188.803844070381
PAN,Panamá,2001,185.457033340058
PAN,Panamá,2002,181.946186955934
PAN,Panamá,2003,189.553681930693
PAN,Panamá,2004,179.177882512997
PAN,Panamá,2005,165.928804146931
PAN,Panamá,2006,173.203000461236
PAN,Panamá,2007,151.300094743746
PAN,Panamá,2008,192.901970735008
PAN,Panamá,2009,169.452795226855
PAN,Panamá,2010,167.293462718476
PAN,Panamá,2011,163.95340865891
PAN,Panamá,2012,168.581723369969
PAN,Panamá,2013,168.376595466353
PAN,Panamá,2014,163.609628839084
PAN,Panamá,2015,170.011768859598
PAN,Panamá,2016,182.570149084519
PAN,Panamá,2017,194.359692643469
PAN,Panamá,2018,194.972222997683
PAN,Panamá,2019,203.134806881733
PAN,Panamá,2020,148.02802838498
PAN,Panamá,2021,152.641293651427
PAN,Panamá,2022,171.186492615064
TTO,Trinidad e Tobago,1990,-106.644518272425
TTO,Trinidad e Tobago,1991,-99.2564115940401
TTO,Trinidad e Tobago,1992,-86.9061785899411
TTO,Trinidad e Tobago,1993,-90.7420325751282
TTO,Trinidad e Tobago,1994,-99.4955936920222
TTO,Trinidad e Tobago,1995,-103.840565246896
TTO,Trinidad e Tobago,1996,-69.8075330117429
TTO,Trinidad e Tobago,1997,-65.7598298343654
TTO,Trinidad e Tobago,1998,-69.0743446397378
TTO,Trinidad e Tobago,1999,-68.8660816639163
TTO,Trinidad e Tobago,2000,-85.3900749882344
TTO,Trinidad e Tobago,2001,-73.9614942379677
TTO,Trinidad e Tobago,2002,-86.142229473017
TTO,Trinidad e Tobago,2003,-117.110499741525
TTO,Trinidad e Tobago,2004,-126.052808671929
TTO,Trinidad e Tobago,2005,-109.991519772593
TTO,Trinidad e Tobago,2006,-120.313269759775
TTO,Trinidad e Tobago,2007,-110.394540973968
TTO,Trinidad e Tobago,2008,-116.004076290009
TTO,Trinidad e Tobago,2009,-119.025874603737
TTO,Trinidad e Tobago,2010,-111.994535321279
TTO,Trinidad e Tobago,2011,-102.189632394827
TTO,Trinidad e Tobago,2012,-103.3302078276
TTO,Trinidad e Tobago,2013,-103.14765731449
TTO,Trinidad e Tobago,2014,-99.5661133427134
TTO,Trinidad e Tobago,2015,-90.9862083304454
TTO,Trinidad e Tobago,2016,-87.8494512172291
TTO,Trinidad e Tobago,2017,-89.0427720674429
TTO,Trinidad e Tobago,2018,-98.612004910146
TTO,Trinidad e Tobago,2019,-99.9829642962366
TTO,Trinidad e Tobago,2020,-98.1954799115316
TTO,Trinidad e Tobago,2021,-66.6623603025868
TTO,Trinidad e Tobago,2022,-75.4573322877313
